time,wx (rad/s),wy (rad/s),wz (rad/s)
19.4439,0.0,-0.01,0.0
19.4639,0.0022,-0.01,0.0
19.4839,0.0,0.0,0.0
19.5039,-0.0009,0.0,0.0
19.5239,0.0,0.0015,0.0
19.5439,0.0,0.01,0.0
19.5639,0.0,0.0,0.0
19.5839,0.0,0.0,0.0
19.6039,0.0,-0.01,0.0
19.6239,0.0,0.0,0.0
19.6439,0.0,-0.0086,0.0
19.6639,0.0,0.0,0.0
19.6839,0.0,0.0,0.0
19.7039,0.0,0.0,0.0
19.7239,0.0,0.0,0.0
19.7439,0.0,0.0,0.0
19.7639,0.0,0.0,0.0
19.7839,0.0,0.0,0.0
19.8039,0.0,0.0,0.0
19.8239,0.0,0.0,0.0
19.8439,0.0,0.0,0.0
19.8639,0.0,0.0,0.0
19.8839,0.0,0.01,0.0
19.9039,0.0,0.0,0.0
19.9239,0.0,0.0082,0.0
19.9439,0.0,0.0,0.0
19.9639,0.0,0.0,0.0
19.9839,0.0,0.0,0.0
20.0039,0.0,0.0,0.0
20.0239,0.0,0.0,0.0
20.0439,0.0,0.0,0.0
20.0639,0.0,0.0,0.0
20.0839,0.0,0.0,0.0
20.1039,0.0,0.0,0.0
20.1239,0.0,0.0,0.0
20.1439,0.0,0.0,0.0
20.1639,0.0,0.0,0.0
20.1839,0.0,-0.0068,0.0
20.2039,0.0,0.0096,0.0
20.2239,0.0004,0.01,0.0
20.2439,0.0,0.01,0.0
20.2639,0.0,0.0021,0.0
20.2839,0.0,0.01,0.0
20.3039,0.0,0.0,0.0
20.3239,0.002,-0.01,0.01
20.3439,0.0,0.0,0.01
20.3639,0.0,0.0,0.0
20.3839,0.0,0.0,0.0
20.4039,0.0,0.01,0.0
20.4239,0.0,0.01,0.0
20.4439,0.0,0.0,0.0
20.4639,0.0,0.0,0.0
20.4839,0.0,0.0,0.0
20.5039,0.0,0.0052,0.0
20.5239,0.0,0.0,0.0
20.5439,0.0,0.0035,0.0
20.5639,0.0,0.01,0.0
20.5839,0.0,0.0,0.0
20.6039,0.0,0.0,0.0
20.6239,0.0,0.0,0.0
20.6439,0.0,0.0,0.0
20.6639,0.0,0.0,0.0
20.6839,0.0,0.0,0.0
20.7039,0.0,0.0,0.0
20.7239,0.0,0.0,0.0
20.7439,0.0,0.0,0.0
20.7639,0.0,0.0007,0.0
20.7839,0.0,0.0,0.0
20.8039,0.0,0.0,0.0
20.8239,0.0,0.0,0.0
20.8439,0.0,0.0,0.0
20.8639,0.0,0.0,0.0
20.8839,0.0,0.0,0.0
20.9039,0.0,0.0,0.0
20.9239,0.008,0.01,0.0
20.9439,0.0,0.0,0.0
20.9639,0.0,0.0058,0.0
20.9839,0.0,0.0,0.0
21.0039,0.0,0.0,0.0
21.0239,0.0,0.0,0.0
21.0439,0.0,0.0,0.0
21.0639,0.0,0.0,0.0
21.0839,-0.0054,0.0,0.0
21.1039,0.0,0.0,0.0
21.1239,0.0,0.0,0.0
21.1439,0.0,-0.01,0.0
21.1639,0.0,-0.01,0.0
21.1839,0.0,0.0,0.0
21.2039,0.0,0.0098,0.0
21.2239,0.0,0.0,0.0
21.2439,0.0,0.0099,0.0
21.2639,0.0,0.0,0.0
21.2839,0.0,-0.01,0.0
21.3039,0.0,-0.01,0.0
21.3239,-0.0032,0.0,0.0
21.3439,0.0,0.0,0.0
21.3639,0.0,0.01,0.0
21.3839,0.0,0.01,0.0
21.4039,0.0,0.0,0.0
21.4239,0.0,-0.0096,0.0
21.4439,0.0,-0.01,0.0
21.4639,0.0,-0.0048,0.0
21.4839,0.0,0.0,0.0
21.5039,0.0,0.0,0.0
21.5239,0.0,0.0,0.0
21.5439,0.0,0.0,0.0
21.5639,0.0,0.0,0.0
21.5839,0.0,0.0,0.0
21.6039,0.0,-0.0062,0.0
21.6239,0.0,-0.01,0.0
21.6439,0.0,0.0,0.0
21.6639,0.0,0.0,0.0
21.6839,0.0,0.0,0.0
21.7039,0.0,0.0,0.0
21.7239,0.0,0.0,0.0
21.7439,0.0002,0.01,0.0
21.7639,0.0,0.01,0.0
21.7839,0.0,0.0,0.0
21.8039,0.0,0.0,0.0
21.8239,0.0,0.0,0.0
21.8439,0.0,0.0,0.0
21.8639,0.0,0.0,0.0
21.8839,0.0,0.0,0.0
21.9039,0.0,0.0086,0.0
21.9239,0.0,0.0089,0.0
21.9439,0.0,0.01,0.0
21.9639,0.0,0.01,0.0
21.9839,0.0,0.0,0.0
22.0039,0.0,-0.01,-0.01
22.0239,0.0,-0.01,-0.0023
22.0439,0.0,0.0,-0.0029
22.0639,0.01,-0.01,0.0
22.0839,0.0,-0.01,0.0
22.1039,0.0,-0.01,0.0071
22.1239,0.0,0.0,0.01
22.1439,0.0,0.0,0.0
22.1639,0.0,0.0,0.0
22.1839,-0.005,0.0,0.0
22.2039,0.0,0.0,0.0
22.2239,0.0,0.0,0.01
22.2439,-0.01,0.02,0.0023
22.2639,-0.01,0.0248,0.01
22.2839,-0.01,0.03,0.01
22.3039,-0.0086,0.04,0.01
22.3239,0.0,0.04,0.01
22.3439,0.0,0.03,0.0
22.3639,-0.01,0.02,0.0
22.3839,0.0,0.01,0.0
22.4039,0.0,0.01,0.01
22.4239,0.008,0.02,0.0
